ticket_id,subject,body,language,category,priority,status,created_at,tenant_id
ML-21182,Screen broken,Ticket submitted in en. Category: Printing. Priority escalated by user.,en,Printing,Low,In Progress,2023-12-25 05:54:08,tenant_initech
ML-21183,Impossible de se connecter,Ticket submitted in fr. Category: Printing. Priority escalated by user.,fr,Printing,Critical,Escalated,2023-09-18 07:05:19,tenant_globex
ML-21184,Bildschirm defekt,Ticket submitted in de. Category: Network. Priority escalated by user.,de,Network,High,Closed,2023-10-27 13:02:29,tenant_globex
ML-21185,Système en panne,Ticket submitted in fr. Category: Access Management. Priority escalated by user.,fr,Access Management,Low,Closed,2024-03-15 01:08:08,tenant_acme
ML-21186,Redefinir senha,Ticket submitted in pt. Category: VPN. Priority escalated by user.,pt,VPN,Medium,Closed,2023-08-13 20:47:53,tenant_globex
ML-21187,Bildschirm defekt,Ticket submitted in de. Category: VPN. Priority escalated by user.,de,VPN,Medium,In Progress,2024-01-02 01:00:02,tenant_initech
ML-21188,Password reset,Ticket submitted in en. Category: Access Management. Priority escalated by user.,en,Access Management,Critical,In Progress,2023-11-26 15:20:22,tenant_acme
ML-21189,Redefinir senha,Ticket submitted in pt. Category: VPN. Priority escalated by user.,pt,VPN,Critical,Resolved,2023-01-11 13:14:49,tenant_globex
ML-21190,Restablecer contraseña,Ticket submitted in es. Category: Email. Priority escalated by user.,es,Email,High,Resolved,2023-02-18 22:03:18,tenant_globex
ML-21191,Toegang tot software nodig,Ticket submitted in nl. Category: Cloud. Priority escalated by user.,nl,Cloud,Low,Escalated,2023-06-20 19:54:16,tenant_initech
ML-21192,Impossible de se connecter,Ticket submitted in fr. Category: Email. Priority escalated by user.,fr,Email,Low,In Progress,2023-06-11 19:09:34,tenant_acme
ML-21193,Redefinir senha,Ticket submitted in pt. Category: Access Management. Priority escalated by user.,pt,Access Management,Medium,Escalated,2023-01-25 16:22:20,tenant_initech
ML-21194,Redefinir senha,Ticket submitted in pt. Category: Security. Priority escalated by user.,pt,Security,Medium,Escalated,2024-01-01 08:48:59,tenant_initech
ML-21195,No puedo iniciar sesión,Ticket submitted in es. Category: Cloud. Priority escalated by user.,es,Cloud,Medium,Escalated,2024-02-21 03:08:30,tenant_acme
ML-21196,Need software access,Ticket submitted in en. Category: Cloud. Priority escalated by user.,en,Cloud,Medium,In Progress,2023-05-06 09:56:24,tenant_initech
ML-21197,Software-Zugriff benötigt,Ticket submitted in de. Category: Printing. Priority escalated by user.,de,Printing,Medium,Resolved,2023-04-19 05:06:56,tenant_globex
ML-21198,Besoin d'accès logiciel,Ticket submitted in fr. Category: Network. Priority escalated by user.,fr,Network,Low,In Progress,2023-06-26 11:44:44,tenant_globex
ML-21199,No puedo iniciar sesión,Ticket submitted in es. Category: Software. Priority escalated by user.,es,Software,Critical,Closed,2023-12-30 17:02:07,tenant_acme
ML-21200,Impossible de se connecter,Ticket submitted in fr. Category: Hardware. Priority escalated by user.,fr,Hardware,High,Open,2023-04-18 02:05:24,tenant_initech
ML-21201,Besoin d'accès logiciel,Ticket submitted in fr. Category: Network. Priority escalated by user.,fr,Network,High,In Progress,2023-09-30 22:49:04,tenant_globex
ML-21202,Sistema caído,Ticket submitted in es. Category: VPN. Priority escalated by user.,es,VPN,High,Resolved,2024-05-19 14:31:15,tenant_globex
ML-21203,Software-Zugriff benötigt,Ticket submitted in de. Category: Security. Priority escalated by user.,de,Security,Medium,Open,2023-05-22 15:20:48,tenant_initech
ML-21204,Cannot login,Ticket submitted in en. Category: Database. Priority escalated by user.,en,Database,Medium,In Progress,2023-02-10 09:33:15,tenant_initech
ML-21205,Réinitialiser le mot de passe,Ticket submitted in fr. Category: VPN. Priority escalated by user.,fr,VPN,Critical,Open,2023-02-15 17:28:59,tenant_initech
ML-21206,Screen broken,Ticket submitted in en. Category: Email. Priority escalated by user.,en,Email,Critical,Closed,2023-02-23 13:21:40,tenant_acme
ML-21207,Wachtwoord resetten,Ticket submitted in nl. Category: Security. Priority escalated by user.,nl,Security,High,Open,2024-05-17 19:30:13,tenant_initech
ML-21208,Réinitialiser le mot de passe,Ticket submitted in fr. Category: Cloud. Priority escalated by user.,fr,Cloud,Medium,Escalated,2023-07-22 00:42:50,tenant_acme
ML-21209,Wachtwoord resetten,Ticket submitted in nl. Category: Email. Priority escalated by user.,nl,Email,Medium,Open,2024-05-02 08:27:30,tenant_globex
ML-21210,Restablecer contraseña,Ticket submitted in es. Category: Software. Priority escalated by user.,es,Software,High,Closed,2024-05-07 02:15:04,tenant_initech
ML-21211,Bildschirm defekt,Ticket submitted in de. Category: Hardware. Priority escalated by user.,de,Hardware,High,Closed,2023-10-04 07:30:43,tenant_acme
ML-21212,Screen broken,Ticket submitted in en. Category: Software. Priority escalated by user.,en,Software,Low,Open,2023-01-17 08:42:51,tenant_acme
ML-21213,Não consigo fazer login,Ticket submitted in pt. Category: Hardware. Priority escalated by user.,pt,Hardware,Critical,Closed,2024-02-16 22:20:26,tenant_acme
ML-21214,Sistema caído,Ticket submitted in es. Category: Software. Priority escalated by user.,es,Software,Medium,Escalated,2024-06-09 19:45:27,tenant_initech
ML-21215,System down,Ticket submitted in en. Category: Hardware. Priority escalated by user.,en,Hardware,High,Closed,2024-03-25 01:24:23,tenant_acme
ML-21216,Réinitialiser le mot de passe,Ticket submitted in fr. Category: Hardware. Priority escalated by user.,fr,Hardware,High,In Progress,2023-01-26 13:45:39,tenant_acme
ML-21217,Besoin d'accès logiciel,Ticket submitted in fr. Category: Email. Priority escalated by user.,fr,Email,High,In Progress,2023-10-20 15:39:01,tenant_acme
ML-21218,Sistema fora do ar,Ticket submitted in pt. Category: Hardware. Priority escalated by user.,pt,Hardware,Medium,Closed,2023-07-09 17:21:52,tenant_acme
ML-21219,Need software access,Ticket submitted in en. Category: Cloud. Priority escalated by user.,en,Cloud,Critical,In Progress,2023-02-14 11:38:51,tenant_acme
ML-21220,Preciso de acesso ao software,Ticket submitted in pt. Category: Cloud. Priority escalated by user.,pt,Cloud,Medium,Escalated,2023-11-14 09:47:07,tenant_globex
ML-21221,Cannot login,Ticket submitted in en. Category: VPN. Priority escalated by user.,en,VPN,Medium,Resolved,2023-03-09 16:09:07,tenant_globex
ML-21222,Pantalla rota,Ticket submitted in es. Category: Network. Priority escalated by user.,es,Network,Medium,In Progress,2023-09-23 17:34:22,tenant_initech
ML-21223,System ausgefallen,Ticket submitted in de. Category: Hardware. Priority escalated by user.,de,Hardware,Medium,Escalated,2024-06-22 08:38:23,tenant_acme
ML-21224,Software-Zugriff benötigt,Ticket submitted in de. Category: Security. Priority escalated by user.,de,Security,Medium,Open,2023-10-04 05:08:40,tenant_acme
ML-21225,Screen broken,Ticket submitted in en. Category: Security. Priority escalated by user.,en,Security,High,Open,2024-02-25 15:12:33,tenant_initech
ML-21226,Password reset,Ticket submitted in en. Category: Software. Priority escalated by user.,en,Software,Medium,Resolved,2023-02-21 20:49:04,tenant_initech
ML-21227,Système en panne,Ticket submitted in fr. Category: Network. Priority escalated by user.,fr,Network,Medium,Open,2023-04-03 02:05:30,tenant_acme
ML-21228,Redefinir senha,Ticket submitted in pt. Category: Hardware. Priority escalated by user.,pt,Hardware,Low,Escalated,2023-05-11 03:18:55,tenant_globex
ML-21229,Cannot login,Ticket submitted in en. Category: Software. Priority escalated by user.,en,Software,Medium,Resolved,2024-02-21 04:10:38,tenant_globex
ML-21230,Cannot login,Ticket submitted in en. Category: Network. Priority escalated by user.,en,Network,Low,Escalated,2023-05-10 15:39:44,tenant_globex
ML-21231,Sistema fora do ar,Ticket submitted in pt. Category: Access Management. Priority escalated by user.,pt,Access Management,High,Open,2024-05-27 21:44:24,tenant_globex
ML-21232,System down,Ticket submitted in en. Category: Network. Priority escalated by user.,en,Network,Medium,Closed,2024-01-30 00:17:30,tenant_initech
ML-21233,Toegang tot software nodig,Ticket submitted in nl. Category: VPN. Priority escalated by user.,nl,VPN,Medium,Closed,2023-02-11 08:08:14,tenant_globex
ML-21234,Necesito acceso al software,Ticket submitted in es. Category: Cloud. Priority escalated by user.,es,Cloud,High,Escalated,2024-01-03 08:47:29,tenant_acme
ML-21235,Preciso de acesso ao software,Ticket submitted in pt. Category: Hardware. Priority escalated by user.,pt,Hardware,High,In Progress,2024-01-27 07:04:17,tenant_globex
ML-21236,Não consigo fazer login,Ticket submitted in pt. Category: Security. Priority escalated by user.,pt,Security,Low,Escalated,2023-05-05 20:27:34,tenant_acme
ML-21237,Redefinir senha,Ticket submitted in pt. Category: Access Management. Priority escalated by user.,pt,Access Management,Medium,In Progress,2024-03-05 01:19:12,tenant_globex
ML-21238,Bildschirm defekt,Ticket submitted in de. Category: Email. Priority escalated by user.,de,Email,Medium,Open,2023-04-16 17:25:34,tenant_acme
ML-21239,Tela quebrada,Ticket submitted in pt. Category: Software. Priority escalated by user.,pt,Software,Medium,Resolved,2023-02-09 18:35:57,tenant_globex
ML-21240,Cannot login,Ticket submitted in en. Category: Network. Priority escalated by user.,en,Network,Critical,Closed,2023-07-10 13:14:31,tenant_initech
ML-21241,Bildschirm defekt,Ticket submitted in de. Category: Access Management. Priority escalated by user.,de,Access Management,High,Resolved,2024-03-07 08:58:09,tenant_acme
ML-21242,Kann mich nicht anmelden,Ticket submitted in de. Category: Software. Priority escalated by user.,de,Software,Medium,In Progress,2023-08-07 16:27:51,tenant_initech
ML-21243,Redefinir senha,Ticket submitted in pt. Category: Software. Priority escalated by user.,pt,Software,Medium,Escalated,2023-09-20 14:11:02,tenant_globex
ML-21244,Scherm kapot,Ticket submitted in nl. Category: Security. Priority escalated by user.,nl,Security,Low,Escalated,2023-03-07 19:35:30,tenant_acme
ML-21245,Restablecer contraseña,Ticket submitted in es. Category: Email. Priority escalated by user.,es,Email,High,In Progress,2023-10-06 21:48:02,tenant_globex
ML-21246,Necesito acceso al software,Ticket submitted in es. Category: VPN. Priority escalated by user.,es,VPN,High,Closed,2023-08-07 09:34:15,tenant_acme
ML-21247,Écran cassé,Ticket submitted in fr. Category: Database. Priority escalated by user.,fr,Database,Critical,Resolved,2023-12-26 07:18:07,tenant_globex
ML-21248,Besoin d'accès logiciel,Ticket submitted in fr. Category: Access Management. Priority escalated by user.,fr,Access Management,Low,Open,2023-04-21 20:57:09,tenant_initech
ML-21249,Restablecer contraseña,Ticket submitted in es. Category: VPN. Priority escalated by user.,es,VPN,Medium,Escalated,2023-01-20 06:21:40,tenant_globex
ML-21250,Redefinir senha,Ticket submitted in pt. Category: Network. Priority escalated by user.,pt,Network,Low,In Progress,2024-05-31 16:04:23,tenant_acme
ML-21251,Software-Zugriff benötigt,Ticket submitted in de. Category: Hardware. Priority escalated by user.,de,Hardware,Low,Escalated,2023-06-10 22:36:25,tenant_acme
ML-21252,Impossible de se connecter,Ticket submitted in fr. Category: Printing. Priority escalated by user.,fr,Printing,Low,Open,2023-05-19 15:05:43,tenant_globex
ML-21253,No puedo iniciar sesión,Ticket submitted in es. Category: Email. Priority escalated by user.,es,Email,Critical,Escalated,2024-06-19 01:31:26,tenant_acme
ML-21254,Restablecer contraseña,Ticket submitted in es. Category: Access Management. Priority escalated by user.,es,Access Management,Critical,Open,2024-01-25 21:48:14,tenant_acme
ML-21255,Sistema caído,Ticket submitted in es. Category: Hardware. Priority escalated by user.,es,Hardware,Low,Open,2023-08-07 23:17:57,tenant_initech
ML-21256,Passwort zurücksetzen,Ticket submitted in de. Category: VPN. Priority escalated by user.,de,VPN,Critical,Resolved,2024-02-21 11:09:34,tenant_globex
ML-21257,Preciso de acesso ao software,Ticket submitted in pt. Category: Email. Priority escalated by user.,pt,Email,Critical,Escalated,2023-08-05 07:01:29,tenant_acme
ML-21258,Kann mich nicht anmelden,Ticket submitted in de. Category: Email. Priority escalated by user.,de,Email,Low,Open,2023-05-15 22:11:27,tenant_initech
ML-21259,System ausgefallen,Ticket submitted in de. Category: Access Management. Priority escalated by user.,de,Access Management,High,Closed,2024-05-04 20:39:16,tenant_acme
ML-21260,Kann mich nicht anmelden,Ticket submitted in de. Category: Email. Priority escalated by user.,de,Email,High,Closed,2024-02-23 23:29:10,tenant_acme
ML-21261,Não consigo fazer login,Ticket submitted in pt. Category: Hardware. Priority escalated by user.,pt,Hardware,Critical,Closed,2024-05-16 08:13:41,tenant_globex
ML-21262,Preciso de acesso ao software,Ticket submitted in pt. Category: Cloud. Priority escalated by user.,pt,Cloud,Critical,Closed,2023-03-07 12:28:00,tenant_initech
ML-21263,Réinitialiser le mot de passe,Ticket submitted in fr. Category: Cloud. Priority escalated by user.,fr,Cloud,Low,Resolved,2024-02-27 13:23:08,tenant_globex
ML-21264,Sistema fora do ar,Ticket submitted in pt. Category: Access Management. Priority escalated by user.,pt,Access Management,Medium,Resolved,2024-04-01 13:10:39,tenant_initech
ML-21265,Necesito acceso al software,Ticket submitted in es. Category: Email. Priority escalated by user.,es,Email,Low,Resolved,2023-09-29 13:45:10,tenant_globex
ML-21266,Necesito acceso al software,Ticket submitted in es. Category: Database. Priority escalated by user.,es,Database,Critical,In Progress,2024-04-09 10:59:39,tenant_acme
ML-21267,Preciso de acesso ao software,Ticket submitted in pt. Category: Cloud. Priority escalated by user.,pt,Cloud,Medium,Open,2023-04-12 12:28:16,tenant_globex
ML-21268,Password reset,Ticket submitted in en. Category: Printing. Priority escalated by user.,en,Printing,Critical,Escalated,2023-08-15 03:14:19,tenant_initech
ML-21269,Pantalla rota,Ticket submitted in es. Category: Cloud. Priority escalated by user.,es,Cloud,Critical,In Progress,2023-05-08 20:14:50,tenant_globex
ML-21270,Screen broken,Ticket submitted in en. Category: Printing. Priority escalated by user.,en,Printing,Low,Escalated,2024-02-24 22:52:14,tenant_globex
ML-21271,Wachtwoord resetten,Ticket submitted in nl. Category: Cloud. Priority escalated by user.,nl,Cloud,Critical,Resolved,2023-11-09 06:13:03,tenant_acme
ML-21272,Preciso de acesso ao software,Ticket submitted in pt. Category: Hardware. Priority escalated by user.,pt,Hardware,Low,Open,2023-11-08 16:36:33,tenant_globex
ML-21273,Systeem down,Ticket submitted in nl. Category: Database. Priority escalated by user.,nl,Database,Medium,Resolved,2023-06-04 22:06:13,tenant_initech
ML-21274,Bildschirm defekt,Ticket submitted in de. Category: Network. Priority escalated by user.,de,Network,Critical,Closed,2024-05-08 06:03:22,tenant_initech
ML-21275,Toegang tot software nodig,Ticket submitted in nl. Category: Printing. Priority escalated by user.,nl,Printing,Medium,Resolved,2024-02-12 23:54:43,tenant_initech
ML-21276,Kan niet inloggen,Ticket submitted in nl. Category: Access Management. Priority escalated by user.,nl,Access Management,Low,Resolved,2024-03-12 00:01:30,tenant_acme
ML-21277,Kann mich nicht anmelden,Ticket submitted in de. Category: Network. Priority escalated by user.,de,Network,Critical,Resolved,2023-09-20 10:34:11,tenant_globex
