ticket_id,created_at,category,priority,resolved,resolution_hours
TS-32997,2022-04-10 21:36:00,VPN,Medium,False,60
TS-32998,2022-04-10 22:24:00,Security,Medium,False,50
TS-32999,2022-04-10 23:12:00,Cloud,Low,True,76
TS-33000,2022-04-11 00:00:00,Email,Medium,True,8
TS-33001,2022-04-11 00:48:00,Database,Low,True,26
TS-33002,2022-04-11 01:36:00,Email,Medium,True,25
TS-33003,2022-04-11 02:24:00,Printing,Medium,True,64
TS-33004,2022-04-11 03:12:00,Database,Medium,True,15
TS-33005,2022-04-11 04:00:00,Email,Medium,True,47
TS-33006,2022-04-11 04:48:00,Cloud,Low,True,70
TS-33007,2022-04-11 05:36:00,Access Management,Low,True,35
TS-33008,2022-04-11 06:24:00,Network,Medium,True,68
TS-33009,2022-04-11 07:12:00,Network,Medium,True,16
TS-33010,2022-04-11 08:00:00,Access Management,High,False,30
TS-33011,2022-04-11 08:48:00,Access Management,Medium,True,49
TS-33012,2022-04-11 09:36:00,Access Management,Critical,True,71
TS-33013,2022-04-11 10:24:00,Security,Medium,True,65
TS-33014,2022-04-11 11:12:00,Database,Critical,True,6
TS-33015,2022-04-11 12:00:00,Network,Low,True,30
TS-33016,2022-04-11 12:48:00,VPN,Low,False,71
TS-33017,2022-04-11 13:36:00,Printing,Low,True,14
TS-33018,2022-04-11 14:24:00,Printing,High,False,15
TS-33019,2022-04-11 15:12:00,Cloud,Low,False,63
TS-33020,2022-04-11 16:00:00,Database,Low,True,56
TS-33021,2022-04-11 16:48:00,Software,High,True,22
TS-33022,2022-04-11 17:36:00,VPN,Medium,True,73
TS-33023,2022-04-11 18:24:00,VPN,Medium,True,13
TS-33024,2022-04-11 19:12:00,Printing,Critical,True,43
TS-33025,2022-04-11 20:00:00,Cloud,Critical,False,8
TS-33026,2022-04-11 20:48:00,Security,Medium,True,36
TS-33027,2022-04-11 21:36:00,VPN,Low,True,70
TS-33028,2022-04-11 22:24:00,Access Management,High,True,82
TS-33029,2022-04-11 23:12:00,VPN,High,True,51
TS-33030,2022-04-12 00:00:00,Hardware,Low,True,52
TS-33031,2022-04-12 00:48:00,Software,Low,True,4
TS-33032,2022-04-12 01:36:00,Software,Low,False,90
TS-33033,2022-04-12 02:24:00,VPN,High,True,68
TS-33034,2022-04-12 03:12:00,Email,Low,True,68
TS-33035,2022-04-12 04:00:00,Software,Medium,False,78
TS-33036,2022-04-12 04:48:00,Network,Medium,True,71
TS-33037,2022-04-12 05:36:00,Printing,Medium,True,50
TS-33038,2022-04-12 06:24:00,Hardware,Critical,True,43
TS-33039,2022-04-12 07:12:00,Software,Medium,True,73
TS-33040,2022-04-12 08:00:00,VPN,Low,False,7
TS-33041,2022-04-12 08:48:00,Security,Low,True,64
TS-33042,2022-04-12 09:36:00,Email,Medium,True,29
TS-33043,2022-04-12 10:24:00,Security,Low,True,65
TS-33044,2022-04-12 11:12:00,Network,Low,True,91
TS-33045,2022-04-12 12:00:00,Access Management,Low,True,34
TS-33046,2022-04-12 12:48:00,Security,High,True,10
TS-33047,2022-04-12 13:36:00,Cloud,Medium,True,73
TS-33048,2022-04-12 14:24:00,Security,Medium,False,67
TS-33049,2022-04-12 15:12:00,Hardware,High,False,41
TS-33050,2022-04-12 16:00:00,Database,High,True,85
TS-33051,2022-04-12 16:48:00,VPN,Low,True,32
TS-33052,2022-04-12 17:36:00,Printing,Critical,True,40
TS-33053,2022-04-12 18:24:00,Email,Medium,False,41
TS-33054,2022-04-12 19:12:00,Software,Low,True,90
TS-33055,2022-04-12 20:00:00,VPN,Medium,False,95
TS-33056,2022-04-12 20:48:00,Security,Critical,True,31
TS-33057,2022-04-12 21:36:00,Cloud,Critical,False,41
TS-33058,2022-04-12 22:24:00,Email,High,False,56
TS-33059,2022-04-12 23:12:00,Software,Low,True,95
TS-33060,2022-04-13 00:00:00,Cloud,Low,True,43
TS-33061,2022-04-13 00:48:00,Access Management,Medium,True,67
TS-33062,2022-04-13 01:36:00,Software,High,False,23
TS-33063,2022-04-13 02:24:00,Database,Medium,True,80
TS-33064,2022-04-13 03:12:00,Cloud,Medium,True,21
TS-33065,2022-04-13 04:00:00,Printing,Low,False,92
TS-33066,2022-04-13 04:48:00,VPN,High,True,4
TS-33067,2022-04-13 05:36:00,Hardware,Medium,False,43
TS-33068,2022-04-13 06:24:00,Network,High,True,24
TS-33069,2022-04-13 07:12:00,Database,High,True,63
TS-33070,2022-04-13 08:00:00,Cloud,High,True,21
TS-33071,2022-04-13 08:48:00,VPN,Low,False,60
TS-33072,2022-04-13 09:36:00,Database,Low,True,22
TS-33073,2022-04-13 10:24:00,Database,Low,True,76
TS-33074,2022-04-13 11:12:00,VPN,Medium,False,7
TS-33075,2022-04-13 12:00:00,Software,Medium,True,16
TS-33076,2022-04-13 12:48:00,Cloud,High,False,30
TS-33077,2022-04-13 13:36:00,Software,High,True,70
TS-33078,2022-04-13 14:24:00,Cloud,Low,True,37
TS-33079,2022-04-13 15:12:00,VPN,Low,False,61
TS-33080,2022-04-13 16:00:00,Security,Low,True,69
TS-33081,2022-04-13 16:48:00,Email,High,True,27
TS-33082,2022-04-13 17:36:00,Access Management,Low,False,82
TS-33083,2022-04-13 18:24:00,Network,Medium,True,79
TS-33084,2022-04-13 19:12:00,Hardware,Medium,True,77
TS-33085,2022-04-13 20:00:00,Database,Medium,False,4
TS-33086,2022-04-13 20:48:00,Printing,Medium,True,72
TS-33087,2022-04-13 21:36:00,Access Management,Medium,True,41
TS-33088,2022-04-13 22:24:00,Network,High,True,8
TS-33089,2022-04-13 23:12:00,Printing,Medium,True,44
TS-33090,2022-04-14 00:00:00,Security,Medium,True,39
TS-33091,2022-04-14 00:48:00,Hardware,Low,False,74
TS-33092,2022-04-14 01:36:00,Email,Low,True,95
TS-33093,2022-04-14 02:24:00,Software,Medium,False,34
TS-33094,2022-04-14 03:12:00,Hardware,Medium,True,70
TS-33095,2022-04-14 04:00:00,Cloud,Low,False,69
TS-33096,2022-04-14 04:48:00,Cloud,High,True,21
TS-33097,2022-04-14 05:36:00,Hardware,Low,True,91
TS-33098,2022-04-14 06:24:00,Database,Medium,True,57
TS-33099,2022-04-14 07:12:00,Email,Low,True,41
TS-33100,2022-04-14 08:00:00,Printing,High,False,34
TS-33101,2022-04-14 08:48:00,Access Management,Critical,False,15
TS-33102,2022-04-14 09:36:00,Cloud,Medium,True,37
TS-33103,2022-04-14 10:24:00,Software,High,True,46
TS-33104,2022-04-14 11:12:00,Hardware,Low,True,72
TS-33105,2022-04-14 12:00:00,Database,High,False,3
TS-33106,2022-04-14 12:48:00,Cloud,Medium,True,78
TS-33107,2022-04-14 13:36:00,Hardware,High,True,10
TS-33108,2022-04-14 14:24:00,VPN,Medium,False,73
TS-33109,2022-04-14 15:12:00,Software,Medium,False,66
TS-33110,2022-04-14 16:00:00,VPN,Low,False,64
TS-33111,2022-04-14 16:48:00,Hardware,Medium,False,24
TS-33112,2022-04-14 17:36:00,Cloud,Medium,True,80
TS-33113,2022-04-14 18:24:00,Software,Low,True,35
TS-33114,2022-04-14 19:12:00,Software,Low,False,77
TS-33115,2022-04-14 20:00:00,Access Management,High,True,66
TS-33116,2022-04-14 20:48:00,Access Management,Low,True,77
TS-33117,2022-04-14 21:36:00,VPN,Medium,False,65
TS-33118,2022-04-14 22:24:00,Email,Critical,True,19
TS-33119,2022-04-14 23:12:00,Cloud,Medium,False,44
TS-33120,2022-04-15 00:00:00,Email,High,True,68
TS-33121,2022-04-15 00:48:00,Email,Medium,True,74
TS-33122,2022-04-15 01:36:00,Database,Medium,True,51
TS-33123,2022-04-15 02:24:00,Hardware,High,True,14
TS-33124,2022-04-15 03:12:00,Software,Medium,True,29
TS-33125,2022-04-15 04:00:00,VPN,Medium,True,26
TS-33126,2022-04-15 04:48:00,Printing,High,False,42
TS-33127,2022-04-15 05:36:00,VPN,Low,False,16
TS-33128,2022-04-15 06:24:00,Security,Medium,True,88
TS-33129,2022-04-15 07:12:00,Cloud,Low,True,57
TS-33130,2022-04-15 08:00:00,Email,Medium,True,11
TS-33131,2022-04-15 08:48:00,Security,Low,False,83
TS-33132,2022-04-15 09:36:00,Network,Medium,True,41
TS-33133,2022-04-15 10:24:00,Database,Medium,False,14
TS-33134,2022-04-15 11:12:00,Access Management,Medium,True,33
TS-33135,2022-04-15 12:00:00,Access Management,Medium,True,79
TS-33136,2022-04-15 12:48:00,Printing,Medium,True,8
TS-33137,2022-04-15 13:36:00,Access Management,High,True,48
TS-33138,2022-04-15 14:24:00,Software,Low,True,66
TS-33139,2022-04-15 15:12:00,VPN,Medium,True,16
TS-33140,2022-04-15 16:00:00,Database,Medium,True,94
TS-33141,2022-04-15 16:48:00,Email,Medium,True,37
TS-33142,2022-04-15 17:36:00,Software,Low,True,60
TS-33143,2022-04-15 18:24:00,Security,Medium,False,54
TS-33144,2022-04-15 19:12:00,Printing,Low,False,64
TS-33145,2022-04-15 20:00:00,Email,Low,True,5
TS-33146,2022-04-15 20:48:00,Security,High,False,74
TS-33147,2022-04-15 21:36:00,Hardware,Low,True,53
TS-33148,2022-04-15 22:24:00,Printing,Critical,True,27
TS-33149,2022-04-15 23:12:00,Software,Low,True,13
TS-33150,2022-04-16 00:00:00,Security,Medium,True,15
TS-33151,2022-04-16 00:48:00,Printing,Medium,True,39
TS-33152,2022-04-16 01:36:00,Email,Low,False,55
TS-33153,2022-04-16 02:24:00,Security,Low,True,15
TS-33154,2022-04-16 03:12:00,Security,Medium,True,61
TS-33155,2022-04-16 04:00:00,Access Management,High,True,95
TS-33156,2022-04-16 04:48:00,Network,Low,True,50
TS-33157,2022-04-16 05:36:00,Cloud,High,False,50
TS-33158,2022-04-16 06:24:00,Hardware,Medium,True,71
TS-33159,2022-04-16 07:12:00,Access Management,Medium,False,14
TS-33160,2022-04-16 08:00:00,VPN,Low,True,52
TS-33161,2022-04-16 08:48:00,Email,Low,True,28
TS-33162,2022-04-16 09:36:00,Access Management,High,True,60
TS-33163,2022-04-16 10:24:00,Printing,High,False,82
TS-33164,2022-04-16 11:12:00,Printing,High,True,15
TS-33165,2022-04-16 12:00:00,Cloud,Low,True,2
TS-33166,2022-04-16 12:48:00,Software,Medium,True,19
TS-33167,2022-04-16 13:36:00,VPN,Medium,True,35
TS-33168,2022-04-16 14:24:00,Printing,Medium,False,27
TS-33169,2022-04-16 15:12:00,Cloud,Medium,False,79
TS-33170,2022-04-16 16:00:00,Access Management,Low,True,69
TS-33171,2022-04-16 16:48:00,Software,High,True,46
TS-33172,2022-04-16 17:36:00,Access Management,Low,True,60
TS-33173,2022-04-16 18:24:00,Security,Critical,True,10
TS-33174,2022-04-16 19:12:00,Security,Medium,True,2
TS-33175,2022-04-16 20:00:00,Printing,High,False,95
TS-33176,2022-04-16 20:48:00,Email,Low,False,72
TS-33177,2022-04-16 21:36:00,Printing,High,False,5
TS-33178,2022-04-16 22:24:00,Printing,Medium,True,39
TS-33179,2022-04-16 23:12:00,Email,Low,True,40
TS-33180,2022-04-17 00:00:00,Security,Low,False,39
TS-33181,2022-04-17 00:48:00,VPN,Low,False,49
TS-33182,2022-04-17 01:36:00,Printing,Low,True,22
TS-33183,2022-04-17 02:24:00,Hardware,Low,True,89
TS-33184,2022-04-17 03:12:00,Printing,Medium,True,37
TS-33185,2022-04-17 04:00:00,Email,Low,False,1
TS-33186,2022-04-17 04:48:00,Network,High,True,6
TS-33187,2022-04-17 05:36:00,Access Management,Low,True,77
TS-33188,2022-04-17 06:24:00,Security,High,True,6
TS-33189,2022-04-17 07:12:00,Network,Medium,True,77
TS-33190,2022-04-17 08:00:00,Cloud,Medium,True,40
TS-33191,2022-04-17 08:48:00,Email,High,True,25
TS-33192,2022-04-17 09:36:00,Network,Low,True,52
TS-33193,2022-04-17 10:24:00,Security,Low,False,56
TS-33194,2022-04-17 11:12:00,Hardware,Medium,False,25
TS-33195,2022-04-17 12:00:00,Access Management,Low,True,34
TS-33196,2022-04-17 12:48:00,Network,Low,False,25
TS-33197,2022-04-17 13:36:00,Cloud,High,False,79
TS-33198,2022-04-17 14:24:00,Software,Low,True,50
TS-33199,2022-04-17 15:12:00,Cloud,Low,False,27
TS-33200,2022-04-17 16:00:00,Hardware,Low,True,64
TS-33201,2022-04-17 16:48:00,Email,High,True,86
TS-33202,2022-04-17 17:36:00,Security,Medium,True,86
TS-33203,2022-04-17 18:24:00,Hardware,Critical,False,48
TS-33204,2022-04-17 19:12:00,VPN,Medium,True,21
TS-33205,2022-04-17 20:00:00,Hardware,Critical,True,55
TS-33206,2022-04-17 20:48:00,Database,High,True,55
TS-33207,2022-04-17 21:36:00,Cloud,Medium,True,54
TS-33208,2022-04-17 22:24:00,Cloud,Medium,False,18
TS-33209,2022-04-17 23:12:00,Access Management,Medium,True,51
TS-33210,2022-04-18 00:00:00,Access Management,Low,True,70
TS-33211,2022-04-18 00:48:00,Security,Critical,True,91
TS-33212,2022-04-18 01:36:00,Access Management,Critical,False,49
TS-33213,2022-04-18 02:24:00,Access Management,Low,False,51
TS-33214,2022-04-18 03:12:00,Printing,Low,False,43
TS-33215,2022-04-18 04:00:00,Network,High,True,11
TS-33216,2022-04-18 04:48:00,Database,Low,False,33
TS-33217,2022-04-18 05:36:00,Database,High,True,57
TS-33218,2022-04-18 06:24:00,Access Management,Medium,True,25
TS-33219,2022-04-18 07:12:00,Email,Medium,False,19
TS-33220,2022-04-18 08:00:00,Email,Medium,True,5
TS-33221,2022-04-18 08:48:00,Access Management,Medium,True,32
TS-33222,2022-04-18 09:36:00,Printing,Medium,True,4
TS-33223,2022-04-18 10:24:00,Hardware,Low,True,62
TS-33224,2022-04-18 11:12:00,Database,Medium,True,60
TS-33225,2022-04-18 12:00:00,Cloud,Low,True,25
TS-33226,2022-04-18 12:48:00,Security,Low,True,95
TS-33227,2022-04-18 13:36:00,Email,Low,True,16
TS-33228,2022-04-18 14:24:00,Printing,Medium,True,46
TS-33229,2022-04-18 15:12:00,Access Management,Low,True,92
TS-33230,2022-04-18 16:00:00,Software,High,True,55
TS-33231,2022-04-18 16:48:00,Printing,High,True,85
TS-33232,2022-04-18 17:36:00,Printing,Medium,False,11
TS-33233,2022-04-18 18:24:00,Access Management,Low,True,70
TS-33234,2022-04-18 19:12:00,Access Management,Low,True,66
TS-33235,2022-04-18 20:00:00,VPN,Critical,True,47
TS-33236,2022-04-18 20:48:00,Cloud,Low,True,48
TS-33237,2022-04-18 21:36:00,Email,High,True,22
TS-33238,2022-04-18 22:24:00,Security,Medium,True,57
TS-33239,2022-04-18 23:12:00,Software,Medium,False,95
TS-33240,2022-04-19 00:00:00,VPN,Medium,False,1
TS-33241,2022-04-19 00:48:00,Cloud,Medium,True,35
TS-33242,2022-04-19 01:36:00,Database,Medium,True,74
TS-33243,2022-04-19 02:24:00,Software,High,True,86
TS-33244,2022-04-19 03:12:00,Software,High,True,34
TS-33245,2022-04-19 04:00:00,Network,Low,True,3
TS-33246,2022-04-19 04:48:00,Network,Low,True,9
TS-33247,2022-04-19 05:36:00,Security,Low,False,86
TS-33248,2022-04-19 06:24:00,Database,Low,False,87
TS-33249,2022-04-19 07:12:00,Hardware,High,False,31
TS-33250,2022-04-19 08:00:00,Security,Low,True,76
TS-33251,2022-04-19 08:48:00,Security,Medium,True,27
TS-33252,2022-04-19 09:36:00,Email,Medium,True,60
TS-33253,2022-04-19 10:24:00,VPN,Medium,False,55
TS-33254,2022-04-19 11:12:00,Security,Low,True,43
TS-33255,2022-04-19 12:00:00,Cloud,High,False,53
TS-33256,2022-04-19 12:48:00,Network,Medium,True,57
TS-33257,2022-04-19 13:36:00,Security,Low,True,38
TS-33258,2022-04-19 14:24:00,Security,Critical,True,46
TS-33259,2022-04-19 15:12:00,Access Management,Low,True,53
TS-33260,2022-04-19 16:00:00,VPN,Low,True,82
TS-33261,2022-04-19 16:48:00,VPN,Medium,True,16
TS-33262,2022-04-19 17:36:00,Hardware,Medium,True,86
TS-33263,2022-04-19 18:24:00,Hardware,Critical,True,45
TS-33264,2022-04-19 19:12:00,Hardware,Medium,True,91
TS-33265,2022-04-19 20:00:00,Printing,Medium,True,40
TS-33266,2022-04-19 20:48:00,Security,Medium,True,12
TS-33267,2022-04-19 21:36:00,Software,High,True,6
TS-33268,2022-04-19 22:24:00,Network,Low,True,94
TS-33269,2022-04-19 23:12:00,Hardware,Medium,False,10
TS-33270,2022-04-20 00:00:00,Hardware,Low,True,72
TS-33271,2022-04-20 00:48:00,Cloud,High,True,81
TS-33272,2022-04-20 01:36:00,Cloud,Critical,False,31
TS-33273,2022-04-20 02:24:00,VPN,Medium,False,48
TS-33274,2022-04-20 03:12:00,Hardware,Medium,True,83
TS-33275,2022-04-20 04:00:00,Software,Low,True,52
TS-33276,2022-04-20 04:48:00,Hardware,Low,True,29
TS-33277,2022-04-20 05:36:00,Hardware,Medium,True,27
TS-33278,2022-04-20 06:24:00,Database,Low,True,66
TS-33279,2022-04-20 07:12:00,VPN,Critical,True,18
TS-33280,2022-04-20 08:00:00,Security,Medium,True,56
TS-33281,2022-04-20 08:48:00,Access Management,High,True,26
TS-33282,2022-04-20 09:36:00,Email,Low,True,20
TS-33283,2022-04-20 10:24:00,Access Management,Medium,True,65
TS-33284,2022-04-20 11:12:00,Email,Critical,True,49
TS-33285,2022-04-20 12:00:00,Hardware,Medium,True,2
TS-33286,2022-04-20 12:48:00,Access Management,Low,True,27
TS-33287,2022-04-20 13:36:00,Printing,Medium,True,68
TS-33288,2022-04-20 14:24:00,Network,Medium,True,12
TS-33289,2022-04-20 15:12:00,Cloud,High,False,69
TS-33290,2022-04-20 16:00:00,Database,Low,False,96
TS-33291,2022-04-20 16:48:00,Security,Medium,False,61
TS-33292,2022-04-20 17:36:00,Security,Low,False,19
TS-33293,2022-04-20 18:24:00,Database,Low,False,84
TS-33294,2022-04-20 19:12:00,Security,Low,True,8
TS-33295,2022-04-20 20:00:00,Software,Low,True,59
TS-33296,2022-04-20 20:48:00,Cloud,High,True,30
TS-33297,2022-04-20 21:36:00,Hardware,Medium,True,33
TS-33298,2022-04-20 22:24:00,Access Management,Low,False,39
TS-33299,2022-04-20 23:12:00,Security,Low,True,79
TS-33300,2022-04-21 00:00:00,Email,Low,True,22
TS-33301,2022-04-21 00:48:00,Hardware,High,False,67
TS-33302,2022-04-21 01:36:00,VPN,Medium,True,38
TS-33303,2022-04-21 02:24:00,Email,Medium,False,9
TS-33304,2022-04-21 03:12:00,Access Management,Medium,True,22
TS-33305,2022-04-21 04:00:00,Cloud,Medium,True,52
TS-33306,2022-04-21 04:48:00,Printing,Medium,True,23
TS-33307,2022-04-21 05:36:00,VPN,Low,False,39
TS-33308,2022-04-21 06:24:00,Database,Medium,True,82
TS-33309,2022-04-21 07:12:00,Hardware,Medium,True,14
TS-33310,2022-04-21 08:00:00,Database,Medium,True,48
TS-33311,2022-04-21 08:48:00,Access Management,Critical,True,36
TS-33312,2022-04-21 09:36:00,VPN,Medium,True,6
TS-33313,2022-04-21 10:24:00,Email,High,True,24
TS-33314,2022-04-21 11:12:00,Network,High,False,29
TS-33315,2022-04-21 12:00:00,Cloud,Critical,True,65
TS-33316,2022-04-21 12:48:00,Email,Medium,False,5
TS-33317,2022-04-21 13:36:00,Access Management,High,False,20
TS-33318,2022-04-21 14:24:00,Access Management,Critical,False,49
TS-33319,2022-04-21 15:12:00,VPN,Medium,True,81
TS-33320,2022-04-21 16:00:00,Network,Medium,True,72
TS-33321,2022-04-21 16:48:00,Cloud,Low,True,18
TS-33322,2022-04-21 17:36:00,Access Management,High,False,31
TS-33323,2022-04-21 18:24:00,Access Management,Critical,True,77
TS-33324,2022-04-21 19:12:00,Cloud,Medium,True,68
TS-33325,2022-04-21 20:00:00,Email,High,True,81
TS-33326,2022-04-21 20:48:00,Database,Low,True,85
TS-33327,2022-04-21 21:36:00,Printing,Medium,True,42
TS-33328,2022-04-21 22:24:00,Printing,Low,True,43
TS-33329,2022-04-21 23:12:00,Software,Low,False,34
TS-33330,2022-04-22 00:00:00,Network,Medium,False,65
TS-33331,2022-04-22 00:48:00,VPN,Critical,True,90
TS-33332,2022-04-22 01:36:00,Software,Medium,True,25
TS-33333,2022-04-22 02:24:00,Cloud,Medium,True,73
TS-33334,2022-04-22 03:12:00,Database,Medium,True,74
TS-33335,2022-04-22 04:00:00,Database,Low,True,27
TS-33336,2022-04-22 04:48:00,Access Management,Medium,True,7
TS-33337,2022-04-22 05:36:00,Software,Medium,True,17
TS-33338,2022-04-22 06:24:00,Database,Medium,True,6
TS-33339,2022-04-22 07:12:00,Access Management,Medium,True,21
TS-33340,2022-04-22 08:00:00,Network,Low,True,62
TS-33341,2022-04-22 08:48:00,Security,High,True,81
TS-33342,2022-04-22 09:36:00,Printing,High,False,87
TS-33343,2022-04-22 10:24:00,Software,High,False,51
TS-33344,2022-04-22 11:12:00,Network,Medium,True,47
TS-33345,2022-04-22 12:00:00,Hardware,Low,False,55
TS-33346,2022-04-22 12:48:00,Email,High,False,81
TS-33347,2022-04-22 13:36:00,Printing,High,False,77
TS-33348,2022-04-22 14:24:00,Software,Medium,True,77
TS-33349,2022-04-22 15:12:00,Hardware,Medium,True,21
TS-33350,2022-04-22 16:00:00,Hardware,Medium,True,46
TS-33351,2022-04-22 16:48:00,Hardware,Low,False,86
TS-33352,2022-04-22 17:36:00,Database,High,True,92
TS-33353,2022-04-22 18:24:00,Access Management,Medium,True,62
TS-33354,2022-04-22 19:12:00,Email,Low,False,31
TS-33355,2022-04-22 20:00:00,Security,Critical,False,25
TS-33356,2022-04-22 20:48:00,Hardware,Critical,False,60
TS-33357,2022-04-22 21:36:00,Software,Critical,True,27
TS-33358,2022-04-22 22:24:00,Access Management,High,True,36
TS-33359,2022-04-22 23:12:00,Database,Medium,True,38
TS-33360,2022-04-23 00:00:00,Software,High,True,15
TS-33361,2022-04-23 00:48:00,Software,Low,True,85
TS-33362,2022-04-23 01:36:00,Access Management,Medium,True,9
TS-33363,2022-04-23 02:24:00,Software,Critical,False,40
TS-33364,2022-04-23 03:12:00,Email,High,True,30
TS-33365,2022-04-23 04:00:00,Cloud,Medium,True,59
TS-33366,2022-04-23 04:48:00,Software,Low,True,95
TS-33367,2022-04-23 05:36:00,Hardware,Low,True,19
TS-33368,2022-04-23 06:24:00,Access Management,Low,True,3
TS-33369,2022-04-23 07:12:00,Software,High,True,47
TS-33370,2022-04-23 08:00:00,Cloud,High,True,47
TS-33371,2022-04-23 08:48:00,Database,Medium,True,36
TS-33372,2022-04-23 09:36:00,VPN,Medium,True,94
TS-33373,2022-04-23 10:24:00,VPN,High,True,9
TS-33374,2022-04-23 11:12:00,Software,Low,True,80
TS-33375,2022-04-23 12:00:00,Database,Medium,True,40
TS-33376,2022-04-23 12:48:00,VPN,High,True,81
TS-33377,2022-04-23 13:36:00,Network,High,True,84
TS-33378,2022-04-23 14:24:00,Database,Low,True,57
TS-33379,2022-04-23 15:12:00,Network,High,True,88
TS-33380,2022-04-23 16:00:00,Cloud,Medium,False,8
TS-33381,2022-04-23 16:48:00,Hardware,High,True,90
TS-33382,2022-04-23 17:36:00,Email,Critical,True,52
TS-33383,2022-04-23 18:24:00,Access Management,Medium,True,74
TS-33384,2022-04-23 19:12:00,Network,Critical,False,61
TS-33385,2022-04-23 20:00:00,VPN,Medium,True,60
TS-33386,2022-04-23 20:48:00,Email,Low,True,57
TS-33387,2022-04-23 21:36:00,Database,Low,True,83
TS-33388,2022-04-23 22:24:00,Database,Low,True,36
TS-33389,2022-04-23 23:12:00,Hardware,Low,True,57
TS-33390,2022-04-24 00:00:00,Printing,Low,True,17
TS-33391,2022-04-24 00:48:00,Hardware,Medium,True,18
TS-33392,2022-04-24 01:36:00,Printing,High,True,94
TS-33393,2022-04-24 02:24:00,Hardware,Low,False,95
TS-33394,2022-04-24 03:12:00,Access Management,High,False,72
TS-33395,2022-04-24 04:00:00,Hardware,Medium,True,83
TS-33396,2022-04-24 04:48:00,Security,Medium,True,52
TS-33397,2022-04-24 05:36:00,Security,Medium,True,13
TS-33398,2022-04-24 06:24:00,Access Management,High,False,9
TS-33399,2022-04-24 07:12:00,VPN,Low,True,71
TS-33400,2022-04-24 08:00:00,VPN,Medium,False,89
TS-33401,2022-04-24 08:48:00,VPN,Critical,True,35
