ticket_id,text_clean,text_length,word_count,hour_of_day,day_of_week,is_weekend,is_business_hours,category,category_encoded,source_dataset
TKT-13845,unauthorized access attempt reported unauthorized access attempt department impact department wide hardware replaced under warranty,146,15,2,0,0,0,Security,7,classifier_v3
TKT-13846,data corruption detected reported data corruption detected department impact multiple users issue resolved restarting service,147,15,9,2,0,1,Database,2,classifier_v3
TKT-13847,role change request reported role change request department hr impact department wide third party vendor engaged resolution,139,17,2,1,0,0,Access Management,0,classifier_v3
TKT-13848,gcp billing alert reported gcp billing alert department hr impact company wide,90,12,9,0,0,1,Cloud,1,classifier_v3
TKT-13849,application crashes startup reported application crashes startup department engineering impact company wide configuration updated verified working,168,16,1,4,0,0,Software,8,classifier_v3
TKT-13850,new employee onboarding reported new employee onboarding department finance impact company wide,107,12,18,2,0,1,Access Management,0,classifier_v3
TKT-13851,access system needed reported access system needed department finance impact department wide,110,12,1,0,0,0,Access Management,0,classifier_v3
TKT-13852,cannot find printer network reported cannot find printer network department hr impact department wide hardware replaced under warranty,152,18,8,0,0,1,Printing,6,classifier_v3
TKT-13853,spam filter too aggressive reported spam filter too aggressive department finance impact company wide,113,14,22,2,0,0,Email,3,classifier_v3
TKT-13854,wifi drops frequently reported wifi drops frequently department operations impact single issue error provided training,145,15,18,3,0,1,Network,5,classifier_v3
TKT-13855,printer offline reported printer offline department impact company wide,86,9,22,3,0,0,Printing,6,classifier_v3
TKT-13856,possible malware detected reported possible malware detected department engineering impact department wide workaround provided while permanent fix pending,169,18,0,4,0,0,Security,7,classifier_v3
TKT-13857,data corruption detected reported data corruption detected department operations impact single software reinstalled patched latest version,162,16,23,4,0,0,Database,2,classifier_v3
TKT-13858,paper jammed reported paper jammed department hr impact single workaround provided while permanent fix pending,130,15,7,0,0,0,Printing,6,classifier_v3
TKT-13859,account locked out reported account locked out department sales impact single,94,11,5,5,1,0,Security,7,classifier_v3
TKT-13860,license expired reported license expired department impact department wide third party vendor engaged resolution,131,14,12,0,0,1,Software,8,classifier_v3
TKT-13861,calendar invites working reported calendar invites working department engineering impact single,120,11,17,0,0,1,Email,3,classifier_v3
TKT-13862,paper jammed reported paper jammed department impact single third party vendor engaged resolution,121,13,20,5,1,0,Printing,6,classifier_v3
TKT-13863,query running slowly reported query running slowly department impact single,95,10,20,3,0,0,Database,2,classifier_v3
TKT-13864,mouse responding reported mouse responding department engineering impact company wide,105,10,12,3,0,1,Hardware,4,classifier_v3
TKT-13865,docker container crash reported docker container crash department engineering impact single,108,11,10,0,0,1,Cloud,1,classifier_v3
TKT-13866,two factor auth working reported two factor auth working department finance impact department wide,118,14,3,2,0,0,VPN,9,classifier_v3
TKT-13867,database backup failed reported database backup failed department legal impact multiple users escalated l2 support further investigation,155,17,9,6,1,1,Database,2,classifier_v3
TKT-13868,account locked out reported account locked out department engineering impact multiple users software reinstalled patched latest version,154,17,17,5,1,1,Security,7,classifier_v3
TKT-13869,monitor flickering reported monitor flickering department sales impact multiple users,97,10,15,3,0,1,Hardware,4,classifier_v3
TKT-13870,laptop turning reported laptop turning department sales impact company wide,101,10,15,2,0,1,Hardware,4,classifier_v3
TKT-13871,new employee onboarding reported new employee onboarding department legal impact single workaround provided while permanent fix pending,155,17,5,5,1,0,Access Management,0,classifier_v3
TKT-13872,query running slowly reported query running slowly department sales impact multiple users workaround provided while permanent fix pending,152,18,9,3,0,1,Database,2,classifier_v3
TKT-13873,offboarding checklist reported offboarding checklist department finance impact department wide configuration updated verified working,149,14,13,2,0,1,Access Management,0,classifier_v3
TKT-13874,cannot connect database reported cannot connect database department sales impact single configuration updated verified working,153,15,9,3,0,1,Database,2,classifier_v3
TKT-13875,remote access denied reported remote access denied department finance impact company wide network settings reconfigured,131,15,2,6,1,0,VPN,9,classifier_v3
TKT-13876,access denied table reported access denied table department sales impact multiple users,105,12,20,5,1,0,Database,2,classifier_v3
TKT-13877,vpn timeout issues reported vpn timeout issues department operations impact single,99,11,15,0,0,1,VPN,9,classifier_v3
TKT-13878,cannot find printer network reported cannot find printer network department impact company wide escalated l2 support further investigation,166,18,14,5,1,1,Printing,6,classifier_v3
TKT-13879,possible malware detected reported possible malware detected department hr impact multiple users issue error provided training,148,16,17,1,0,1,Security,7,classifier_v3
TKT-13880,access denied table reported access denied table department operations impact department wide,111,12,8,6,1,1,Database,2,classifier_v3
TKT-13881,error code 0x80070057 reported error code 0x80070057 department sales impact company wide issue resolved restarting service,142,16,22,0,0,0,Software,8,classifier_v3
TKT-13882,wifi drops frequently reported wifi drops frequently department impact company wide software reinstalled patched latest version,149,16,19,5,1,0,Network,5,classifier_v3
TKT-13883,query running slowly reported query running slowly department sales impact company wide workaround provided while permanent fix pending,150,18,7,5,1,0,Database,2,classifier_v3
TKT-13884,error code 0x80070057 reported error code 0x80070057 department operations impact multiple users,108,12,11,4,0,1,Software,8,classifier_v3
TKT-13885,cannot find printer network reported cannot find printer network department finance impact department wide escalated l2 support further investigation,174,19,19,6,1,0,Printing,6,classifier_v3
TKT-13886,two factor auth working reported two factor auth working department finance impact company wide,115,14,3,1,0,0,VPN,9,classifier_v3
TKT-13887,print quality poor reported print quality poor department sales impact department wide workaround provided while permanent fix pending,149,18,18,1,0,1,Printing,6,classifier_v3
TKT-13888,possible malware detected reported possible malware detected department sales impact company wide,109,12,1,1,0,0,Security,7,classifier_v3
