ticket_id,text_clean,language,category,category_encoded
ML-21308,redefinir senha redefinir senha ticket submitted pt category software priority escalated,pt,Software,8
ML-21309,necesito acceso al software necesito acceso al software ticket submitted es category email priority escalated,es,Email,3
ML-21310,impossible de se connecter impossible de se connecter ticket submitted fr category vpn priority escalated,fr,VPN,9
ML-21311,consigo fazer login consigo fazer login ticket submitted pt category hardware priority escalated,pt,Hardware,4
ML-21313,tela quebrada tela quebrada ticket submitted pt category printing priority escalated,pt,Printing,6
ML-21314,sistema fora ar sistema fora ar ticket submitted pt category security priority escalated,pt,Security,7
ML-21315,consigo fazer login consigo fazer login ticket submitted pt category vpn priority escalated,pt,VPN,9
ML-21316,systeem down systeem down ticket submitted nl category printing priority escalated,nl,Printing,6
ML-21317,syst me en panne syst me en panne ticket submitted fr category email priority escalated,fr,Email,3
ML-21318,software zugriff ben tigt software zugriff ben tigt ticket submitted de category vpn priority escalated,de,VPN,9
ML-21319,initialiser le mot de passe initialiser le mot de passe ticket submitted fr category access management priority escalated,fr,Access Management,0
ML-21320,initialiser le mot de passe initialiser le mot de passe ticket submitted fr category email priority escalated,fr,Email,3
ML-21321,sistema fora ar sistema fora ar ticket submitted pt category access management priority escalated,pt,Access Management,0
ML-21322,pantalla rota pantalla rota ticket submitted es category database priority escalated,es,Database,2
ML-21323,consigo fazer login consigo fazer login ticket submitted pt category security priority escalated,pt,Security,7
ML-21324,passwort zur cksetzen passwort zur cksetzen ticket submitted de category vpn priority escalated,de,VPN,9
ML-21325,software zugriff ben tigt software zugriff ben tigt ticket submitted de category security priority escalated,de,Security,7
ML-21326,bildschirm defekt bildschirm defekt ticket submitted de category printing priority escalated,de,Printing,6
ML-21328,passwort zur cksetzen passwort zur cksetzen ticket submitted de category cloud priority escalated,de,Cloud,1
ML-21329,bildschirm defekt bildschirm defekt ticket submitted de category database priority escalated,de,Database,2
ML-21330,besoin acc logiciel besoin acc logiciel ticket submitted fr category cloud priority escalated,fr,Cloud,1
ML-21331,pantalla rota pantalla rota ticket submitted es category access management priority escalated,es,Access Management,0
ML-21332,necesito acceso al software necesito acceso al software ticket submitted es category security priority escalated,es,Security,7
ML-21333,bildschirm defekt bildschirm defekt ticket submitted de category cloud priority escalated,de,Cloud,1
ML-21334,system ausgefallen system ausgefallen ticket submitted de category access management priority escalated,de,Access Management,0
ML-21335,cran cass cran cass ticket submitted fr category hardware priority escalated,fr,Hardware,4
ML-21337,necesito acceso al software necesito acceso al software ticket submitted es category database priority escalated,es,Database,2
ML-21338,toegang tot software nodig toegang tot software nodig ticket submitted nl category cloud priority escalated,nl,Cloud,1
ML-21339,tela quebrada tela quebrada ticket submitted pt category vpn priority escalated,pt,VPN,9
ML-21340,no puedo iniciar sesi no puedo iniciar sesi ticket submitted es category printing priority escalated,es,Printing,6
ML-21341,kann mich nicht anmelden kann mich nicht anmelden ticket submitted de category vpn priority escalated,de,VPN,9
ML-21342,sistema ca sistema ca ticket submitted es category network priority escalated,es,Network,5
ML-21343,syst me en panne syst me en panne ticket submitted fr category software priority escalated,fr,Software,8
ML-21344,sistema ca sistema ca ticket submitted es category vpn priority escalated,es,VPN,9
ML-21345,scherm kapot scherm kapot ticket submitted nl category network priority escalated,nl,Network,5
ML-21347,kann mich nicht anmelden kann mich nicht anmelden ticket submitted de category database priority escalated,de,Database,2
ML-21348,pantalla rota pantalla rota ticket submitted es category email priority escalated,es,Email,3
ML-21349,necesito acceso al software necesito acceso al software ticket submitted es category software priority escalated,es,Software,8
ML-21350,software zugriff ben tigt software zugriff ben tigt ticket submitted de category software priority escalated,de,Software,8
ML-21351,no puedo iniciar sesi no puedo iniciar sesi ticket submitted es category security priority escalated,es,Security,7
ML-21352,scherm kapot scherm kapot ticket submitted nl category email priority escalated,nl,Email,3
ML-21353,syst me en panne syst me en panne ticket submitted fr category vpn priority escalated,fr,VPN,9
ML-21354,system ausgefallen system ausgefallen ticket submitted de category printing priority escalated,de,Printing,6
ML-21355,pantalla rota pantalla rota ticket submitted es category cloud priority escalated,es,Cloud,1
ML-21356,kann mich nicht anmelden kann mich nicht anmelden ticket submitted de category security priority escalated,de,Security,7
ML-21357,toegang tot software nodig toegang tot software nodig ticket submitted nl category email priority escalated,nl,Email,3
ML-21358,consigo fazer login consigo fazer login ticket submitted pt category software priority escalated,pt,Software,8
ML-21359,initialiser le mot de passe initialiser le mot de passe ticket submitted fr category software priority escalated,fr,Software,8
ML-21360,passwort zur cksetzen passwort zur cksetzen ticket submitted de category printing priority escalated,de,Printing,6
ML-21365,passwort zur cksetzen passwort zur cksetzen ticket submitted de category email priority escalated,de,Email,3
ML-21367,pantalla rota pantalla rota ticket submitted es category database priority escalated,es,Database,2
ML-21368,impossible de se connecter impossible de se connecter ticket submitted fr category software priority escalated,fr,Software,8
ML-21370,scherm kapot scherm kapot ticket submitted nl category security priority escalated,nl,Security,7
ML-21371,redefinir senha redefinir senha ticket submitted pt category hardware priority escalated,pt,Hardware,4
ML-21373,no puedo iniciar sesi no puedo iniciar sesi ticket submitted es category cloud priority escalated,es,Cloud,1
ML-21374,kan niet inloggen kan niet inloggen ticket submitted nl category access management priority escalated,nl,Access Management,0
ML-21375,kann mich nicht anmelden kann mich nicht anmelden ticket submitted de category software priority escalated,de,Software,8
ML-21376,sistema ca sistema ca ticket submitted es category hardware priority escalated,es,Hardware,4
ML-21377,no puedo iniciar sesi no puedo iniciar sesi ticket submitted es category security priority escalated,es,Security,7
ML-21378,no puedo iniciar sesi no puedo iniciar sesi ticket submitted es category software priority escalated,es,Software,8
ML-21379,pantalla rota pantalla rota ticket submitted es category network priority escalated,es,Network,5
ML-21380,scherm kapot scherm kapot ticket submitted nl category network priority escalated,nl,Network,5
ML-21381,necesito acceso al software necesito acceso al software ticket submitted es category security priority escalated,es,Security,7
ML-21382,wachtwoord resetten wachtwoord resetten ticket submitted nl category cloud priority escalated,nl,Cloud,1
ML-21383,consigo fazer login consigo fazer login ticket submitted pt category network priority escalated,pt,Network,5
ML-21386,besoin acc logiciel besoin acc logiciel ticket submitted fr category printing priority escalated,fr,Printing,6
ML-21387,preciso de acesso ao software preciso de acesso ao software ticket submitted pt category vpn priority escalated,pt,VPN,9
ML-21389,consigo fazer login consigo fazer login ticket submitted pt category printing priority escalated,pt,Printing,6
ML-21392,tela quebrada tela quebrada ticket submitted pt category security priority escalated,pt,Security,7
ML-21393,toegang tot software nodig toegang tot software nodig ticket submitted nl category printing priority escalated,nl,Printing,6
ML-21394,no puedo iniciar sesi no puedo iniciar sesi ticket submitted es category vpn priority escalated,es,VPN,9
ML-21395,redefinir senha redefinir senha ticket submitted pt category security priority escalated,pt,Security,7
ML-21396,redefinir senha redefinir senha ticket submitted pt category software priority escalated,pt,Software,8
ML-21397,system ausgefallen system ausgefallen ticket submitted de category vpn priority escalated,de,VPN,9
ML-21399,preciso de acesso ao software preciso de acesso ao software ticket submitted pt category network priority escalated,pt,Network,5
ML-21401,bildschirm defekt bildschirm defekt ticket submitted de category vpn priority escalated,de,VPN,9
