ticket_id,category_encoded,priority_numeric,text_length,word_count,hour_of_day,day_of_week,is_weekend,is_business_hours,resolution_hours,sla_target_hours,sla_risk
ML-21468,4,2,120,13,3,5,1,0,39.0,24,1
ML-21469,1,3,129,17,16,4,0,1,38.0,8,1
ML-21470,4,1,104,11,18,4,0,1,39.0,72,0
ML-21471,6,4,100,11,18,3,0,1,39.0,2,1
ML-21472,9,4,103,13,19,2,0,0,40.0,2,1
ML-21473,4,2,110,11,0,6,1,0,39.0,24,1
ML-21474,0,4,119,12,15,6,1,1,39.0,2,1
ML-21475,5,4,131,17,16,1,0,1,39.0,2,1
ML-21476,9,3,121,15,2,0,0,0,40.0,8,1
ML-21477,3,4,121,15,9,3,0,1,39.0,2,1
ML-21478,5,2,115,13,9,2,0,1,39.0,24,1
ML-21479,7,4,108,13,15,3,0,1,41.0,2,1
ML-21480,1,1,93,11,7,4,0,0,38.0,72,0
ML-21481,6,4,128,15,3,6,1,0,39.0,2,1
ML-21482,6,4,98,11,2,6,1,0,39.0,2,1
ML-21483,6,4,120,13,10,5,1,1,39.0,2,1
ML-21484,4,4,126,15,1,1,0,0,39.0,2,1
ML-21485,0,1,127,12,23,2,0,0,39.0,72,0
ML-21486,2,3,100,11,10,4,0,1,39.0,8,1
ML-21487,7,1,98,11,13,6,1,1,41.0,72,0
ML-21488,7,1,100,11,20,5,1,0,41.0,72,0
ML-21489,7,3,120,13,6,4,0,0,41.0,8,1
ML-21490,8,4,108,13,9,5,1,1,38.0,2,1
ML-21491,0,4,105,12,10,1,0,1,39.0,2,1
ML-21492,5,4,113,13,2,2,0,0,39.0,2,1
ML-21493,7,2,98,11,17,6,1,1,41.0,24,1
ML-21494,4,4,132,17,20,1,0,0,39.0,2,1
ML-21495,9,3,127,17,16,3,0,1,40.0,8,1
ML-21496,4,2,110,11,18,1,0,1,39.0,24,1
ML-21497,3,3,93,11,16,4,0,1,39.0,8,1
ML-21498,3,1,107,11,15,5,1,1,39.0,72,0
ML-21499,4,2,126,15,3,5,1,0,39.0,24,1
ML-21500,6,1,120,13,13,5,1,1,39.0,72,0
ML-21501,1,4,97,11,11,1,0,1,38.0,2,1
ML-21502,5,4,107,11,16,2,0,1,39.0,2,1
ML-21503,3,2,95,11,15,4,0,1,39.0,24,1
ML-21504,4,3,132,17,14,4,0,1,39.0,8,1
ML-21505,4,1,100,11,21,3,0,0,39.0,72,0
ML-21506,1,2,113,13,11,4,0,1,38.0,24,1
ML-21507,7,4,100,11,1,4,0,0,41.0,2,1
ML-21508,5,3,99,11,4,2,0,0,39.0,8,1
ML-21509,7,4,124,15,1,0,0,0,41.0,2,1
ML-21510,8,1,128,15,0,6,1,0,38.0,72,0
ML-21511,0,2,135,16,20,0,0,0,39.0,24,1
ML-21512,6,1,122,15,13,1,0,1,39.0,72,0
ML-21513,6,2,110,11,4,4,0,0,39.0,24,1
ML-21514,4,3,118,11,11,5,1,1,39.0,8,1
ML-21515,1,2,125,15,23,4,0,0,38.0,24,1
ML-21516,7,4,96,11,4,6,1,0,41.0,2,1
ML-21517,8,1,108,13,1,4,0,0,38.0,72,0
ML-21518,4,3,114,13,17,4,0,1,39.0,8,1
ML-21519,7,4,126,15,9,4,0,1,41.0,2,1
ML-21520,1,3,97,11,21,1,0,0,38.0,8,1
ML-21521,6,4,128,15,14,0,0,1,39.0,2,1
ML-21522,5,4,131,17,20,2,0,0,39.0,2,1
ML-21523,2,4,104,11,9,5,1,1,39.0,2,1
ML-21524,9,3,121,15,21,3,0,0,40.0,8,1
ML-21525,1,1,121,15,8,1,0,1,38.0,72,0
ML-21526,8,2,98,11,20,5,1,0,38.0,24,1
ML-21527,1,2,125,15,22,5,1,0,38.0,24,1
ML-21528,7,2,108,11,1,5,1,0,41.0,24,1
ML-21529,2,2,126,15,3,1,0,0,39.0,24,1
ML-21530,4,1,124,15,0,5,1,0,39.0,72,0
ML-21531,4,4,116,13,22,3,0,0,39.0,2,1
ML-21532,0,3,125,14,22,5,1,0,39.0,8,1
ML-21533,6,2,120,13,12,4,0,1,39.0,24,1
ML-21534,5,1,99,11,4,0,0,0,39.0,72,0
ML-21535,4,3,120,13,9,5,1,1,39.0,8,1
ML-21536,3,1,95,11,23,5,1,0,39.0,72,0
ML-21537,0,1,109,12,8,3,0,1,39.0,72,0
ML-21538,7,3,100,11,0,4,0,0,41.0,8,1
ML-21539,8,4,124,15,10,4,0,1,38.0,2,1
ML-21540,6,1,132,17,10,0,0,1,39.0,72,0
ML-21541,4,1,126,15,17,3,0,1,39.0,72,0
ML-21542,0,4,131,16,1,6,1,0,39.0,2,1
ML-21543,3,1,95,11,6,1,0,0,39.0,72,0
ML-21544,7,4,122,15,23,4,0,0,41.0,2,1
ML-21545,6,1,96,11,6,0,0,0,39.0,72,0
ML-21546,1,3,125,15,22,2,0,0,38.0,8,1
ML-21547,5,4,101,11,8,5,1,1,39.0,2,1
ML-21548,0,2,117,14,2,6,1,0,39.0,24,1
ML-21549,7,4,118,11,17,1,0,1,41.0,2,1
ML-21550,3,4,123,15,4,3,0,0,39.0,2,1
ML-21551,5,2,131,17,3,0,0,0,39.0,24,1
ML-21552,5,4,109,13,20,3,0,0,39.0,2,1
ML-21553,6,1,118,11,3,5,1,0,39.0,72,0
ML-21554,4,3,120,13,7,3,0,0,39.0,8,1
ML-21555,4,4,116,13,9,2,0,1,39.0,2,1
ML-21556,8,2,108,11,9,4,0,1,38.0,24,1
ML-21557,6,3,110,13,23,3,0,0,39.0,8,1
ML-21558,7,3,98,11,14,6,1,1,41.0,8,1
ML-21559,0,4,113,12,5,3,0,0,39.0,2,1
ML-21560,2,2,114,13,11,1,0,1,39.0,24,1
ML-21561,2,4,126,15,17,2,0,1,39.0,2,1
ML-21562,2,3,100,11,17,2,0,1,39.0,8,1
ML-21563,9,4,115,13,22,5,1,0,40.0,2,1
ML-21564,7,2,116,13,0,5,1,0,41.0,24,1
ML-21565,4,3,98,11,11,3,0,1,39.0,8,1
ML-21566,8,4,96,11,13,5,1,1,38.0,2,1
ML-21567,1,1,97,11,0,6,1,0,38.0,72,0
ML-21568,6,3,108,11,16,2,0,1,39.0,8,1
ML-21569,6,3,110,11,3,1,0,0,39.0,8,1
ML-21570,2,4,122,15,8,1,0,1,39.0,2,1
ML-21571,6,2,132,17,23,3,0,0,39.0,24,1
ML-21572,9,1,105,13,7,0,0,0,40.0,72,0
ML-21573,7,2,126,15,12,6,1,1,41.0,24,1
ML-21574,5,4,123,15,20,0,0,0,39.0,2,1
ML-21575,2,3,128,15,17,3,0,1,39.0,8,1
ML-21576,3,4,93,11,21,2,0,0,39.0,2,1
ML-21577,6,1,122,15,8,3,0,1,39.0,72,0
ML-21578,2,1,124,15,12,4,0,1,39.0,72,0
ML-21579,2,4,100,11,15,2,0,1,39.0,2,1
ML-21580,9,3,95,11,14,0,0,1,40.0,8,1
ML-21581,8,2,110,11,10,4,0,1,38.0,24,1
ML-21582,7,2,108,13,0,1,0,0,41.0,24,1
ML-21583,7,3,102,11,20,3,0,0,41.0,8,1
ML-21584,8,1,98,11,8,5,1,1,38.0,72,0
ML-21585,0,3,117,14,13,4,0,1,39.0,8,1
ML-21586,1,4,125,15,5,2,0,0,38.0,2,1
ML-21587,0,4,113,12,11,3,0,1,39.0,2,1
ML-21588,1,4,129,17,7,1,0,0,38.0,2,1
ML-21589,8,3,100,11,7,6,1,0,38.0,8,1
ML-21590,1,4,117,15,11,4,0,1,38.0,2,1
ML-21591,5,2,99,11,23,3,0,0,39.0,24,1
ML-21592,2,3,132,17,8,0,0,1,39.0,8,1
ML-21593,9,1,115,15,19,6,1,0,40.0,72,0
ML-21594,7,2,106,15,7,2,0,0,41.0,24,1
ML-21595,4,3,100,11,10,2,0,1,39.0,8,1
ML-21596,5,2,117,11,23,5,1,0,39.0,24,1
ML-21597,6,3,100,11,17,0,0,1,39.0,8,1
ML-21598,2,2,118,11,18,6,1,1,39.0,24,1
ML-21599,8,4,120,15,23,2,0,0,38.0,2,1
ML-21600,9,3,97,11,0,1,0,0,40.0,8,1
ML-21601,8,3,114,13,22,1,0,0,38.0,8,1
ML-21602,0,2,137,16,6,3,0,0,39.0,24,1
ML-21603,4,4,124,15,4,6,1,0,39.0,2,1
ML-21604,5,3,109,11,21,3,0,0,39.0,8,1
ML-21605,1,4,125,15,5,3,0,0,38.0,2,1
ML-21606,0,2,141,18,6,4,0,0,39.0,24,1
ML-21607,4,1,124,15,16,5,1,1,39.0,72,0
ML-21608,7,3,110,13,9,1,0,1,41.0,8,1
ML-21609,4,1,96,11,16,0,0,1,39.0,72,0
ML-21610,2,4,112,11,8,5,1,1,39.0,2,1
ML-21611,8,2,96,11,23,4,0,0,38.0,24,1
ML-21612,5,4,97,11,17,4,0,1,39.0,2,1
ML-21613,5,1,99,11,20,3,0,0,39.0,72,0
ML-21614,2,3,112,11,2,6,1,0,39.0,8,1
ML-21615,0,3,105,12,4,3,0,0,39.0,8,1
ML-21616,0,3,115,16,11,2,0,1,39.0,8,1
ML-21617,2,1,96,11,21,2,0,0,39.0,72,0
ML-21618,3,4,103,15,21,3,0,0,39.0,2,1
ML-21619,5,4,95,11,12,3,0,1,39.0,2,1
ML-21620,5,2,97,11,6,5,1,0,39.0,24,1
ML-21621,4,4,98,11,11,6,1,1,39.0,2,1
ML-21622,5,2,125,15,5,3,0,0,39.0,24,1
ML-21623,7,4,98,11,1,1,0,0,41.0,2,1
ML-21624,2,3,108,11,19,1,0,0,39.0,8,1
ML-21625,5,4,97,11,18,4,0,1,39.0,2,1
ML-21626,3,3,109,11,2,0,0,0,39.0,8,1
ML-21627,6,2,96,11,0,2,0,0,39.0,24,1
ML-21628,9,2,91,11,13,2,0,1,40.0,24,1
ML-21629,8,1,108,11,11,2,0,1,38.0,72,0
ML-21630,8,1,128,15,17,1,0,1,38.0,72,0
ML-21631,8,4,126,15,7,5,1,0,38.0,2,1
ML-21632,4,2,114,13,14,0,0,1,39.0,24,1
ML-21633,1,2,113,13,16,5,1,1,38.0,24,1
ML-21634,9,3,93,11,0,1,0,0,40.0,8,1
ML-21635,5,2,95,11,2,2,0,0,39.0,24,1
ML-21636,6,4,116,13,20,6,1,0,39.0,2,1
ML-21637,1,2,95,11,16,4,0,1,38.0,24,1
ML-21638,1,3,107,11,17,0,0,1,38.0,8,1
ML-21639,7,3,116,13,22,5,1,0,41.0,8,1
ML-21640,5,1,101,11,19,4,0,0,39.0,72,0
ML-21641,4,1,122,15,11,4,0,1,39.0,72,0
ML-21642,2,4,112,11,3,4,0,0,39.0,2,1
ML-21643,5,3,99,11,7,0,0,0,39.0,8,1
ML-21644,8,3,106,15,23,6,1,0,38.0,8,1
ML-21645,5,4,119,13,8,3,0,1,39.0,2,1
ML-21646,8,4,108,13,2,0,0,0,38.0,2,1
ML-21647,7,2,108,13,17,6,1,1,41.0,24,1
ML-21648,9,2,109,13,10,2,0,1,40.0,24,1
ML-21649,4,1,108,11,16,5,1,1,39.0,72,0
ML-21650,7,2,120,13,22,6,1,0,41.0,24,1
ML-21651,3,2,117,13,10,3,0,1,39.0,24,1
ML-21652,7,4,108,11,19,0,0,0,41.0,2,1
ML-21653,8,4,106,15,10,2,0,1,38.0,2,1
ML-21654,8,2,124,15,16,2,0,1,38.0,24,1
ML-21655,1,3,103,15,13,0,0,1,38.0,8,1
ML-21656,0,3,107,12,10,2,0,1,39.0,8,1
ML-21657,8,2,102,11,11,6,1,1,38.0,24,1
ML-21658,0,2,107,12,14,5,1,1,39.0,24,1
ML-21659,0,2,133,16,5,2,0,0,39.0,24,1
ML-21660,3,4,125,15,4,1,0,0,39.0,2,1
ML-21661,0,2,141,18,7,6,1,0,39.0,24,1
ML-21662,6,4,128,15,10,4,0,1,39.0,2,1
ML-21663,2,4,128,15,1,2,0,0,39.0,2,1
ML-21664,1,1,125,15,7,2,0,0,38.0,72,0
ML-21665,2,3,100,11,22,2,0,0,39.0,8,1
ML-21666,5,3,125,15,12,2,0,1,39.0,8,1
ML-21667,3,3,129,17,1,0,0,0,39.0,8,1
ML-21668,5,1,125,15,3,6,1,0,39.0,72,0
ML-21669,6,3,126,15,2,3,0,0,39.0,8,1
ML-21670,8,4,116,13,23,4,0,0,38.0,2,1
ML-21671,9,2,127,17,7,4,0,0,40.0,24,1
ML-21672,1,4,111,13,3,6,1,0,38.0,2,1
ML-21673,4,1,100,11,12,3,0,1,39.0,72,0
ML-21674,0,1,123,14,2,1,0,0,39.0,72,0
ML-21675,0,2,141,18,10,5,1,1,39.0,24,1
ML-21676,2,3,112,11,9,3,0,1,39.0,8,1
ML-21677,1,1,97,11,5,6,1,0,38.0,72,0
ML-21678,8,2,132,17,4,2,0,0,38.0,24,1
ML-21679,8,4,114,13,6,0,0,0,38.0,2,1
ML-21680,0,1,119,12,17,2,0,1,39.0,72,0
ML-21681,9,3,117,15,12,4,0,1,40.0,8,1
ML-21682,5,3,119,13,3,3,0,0,39.0,8,1
ML-21683,6,4,122,15,0,0,0,0,39.0,2,1
ML-21684,6,1,128,15,13,5,1,1,39.0,72,0
ML-21685,3,4,95,11,6,5,1,0,39.0,2,1
ML-21686,1,4,123,15,7,0,0,0,38.0,2,1
ML-21687,8,2,128,15,6,4,0,0,38.0,24,1
ML-21688,6,4,122,15,22,0,0,0,39.0,2,1
ML-21689,6,3,126,15,10,3,0,1,39.0,8,1
ML-21690,4,3,98,11,22,4,0,0,39.0,8,1
ML-21691,3,4,93,11,3,0,0,0,39.0,2,1
ML-21692,3,2,123,15,17,4,0,1,39.0,24,1
ML-21693,9,3,115,15,4,2,0,0,40.0,8,1
ML-21694,2,1,100,11,18,0,0,1,39.0,72,0
ML-21695,6,4,122,15,21,5,1,0,39.0,2,1
ML-21696,2,4,104,11,15,1,0,1,39.0,2,1
ML-21697,4,4,124,15,7,1,0,0,39.0,2,1
ML-21698,3,1,103,15,21,6,1,0,39.0,72,0
ML-21699,4,2,100,11,16,4,0,1,39.0,24,1
ML-21700,5,2,127,15,4,1,0,0,39.0,24,1
ML-21701,7,2,98,11,9,4,0,1,41.0,24,1
ML-21702,1,1,115,11,3,3,0,0,38.0,72,0
ML-21703,7,3,98,11,12,5,1,1,41.0,8,1
ML-21704,1,1,117,15,7,2,0,0,38.0,72,0
ML-21705,9,1,127,17,3,3,0,0,40.0,72,0
ML-21706,1,1,121,15,22,4,0,0,38.0,72,0
ML-21707,5,4,117,11,14,5,1,1,39.0,2,1
ML-21708,4,1,120,13,17,2,0,1,39.0,72,0
ML-21709,9,4,127,17,14,2,0,1,40.0,2,1
ML-21710,4,2,128,15,21,3,0,0,39.0,24,1
ML-21711,3,2,97,11,0,2,0,0,39.0,24,1
ML-21712,9,1,95,11,7,6,1,0,40.0,72,0
ML-21713,6,4,128,15,18,3,0,1,39.0,2,1
ML-21714,4,4,96,11,21,3,0,0,39.0,2,1
ML-21715,1,4,107,13,11,5,1,1,38.0,2,1
ML-21716,4,2,114,13,10,2,0,1,39.0,24,1
ML-21717,0,1,125,14,19,5,1,0,39.0,72,0
ML-21718,1,1,113,13,22,3,0,0,38.0,72,0
ML-21719,9,2,95,11,23,5,1,0,40.0,24,1
ML-21720,6,4,100,11,9,2,0,1,39.0,2,1
ML-21721,5,1,99,11,18,4,0,1,39.0,72,0
ML-21722,4,4,114,13,19,3,0,0,39.0,2,1
ML-21723,5,1,117,11,4,4,0,0,39.0,72,0
ML-21724,9,1,101,15,2,3,0,0,40.0,72,0
ML-21725,6,4,122,15,12,0,0,1,39.0,2,1
ML-21726,2,4,110,13,11,6,1,1,39.0,2,1
ML-21727,1,1,103,15,18,5,1,1,38.0,72,0
ML-21728,5,2,95,11,14,4,0,1,39.0,24,1
ML-21729,0,3,111,12,19,1,0,0,39.0,8,1
ML-21730,5,2,115,13,23,5,1,0,39.0,24,1
ML-21731,9,3,95,11,10,1,0,1,40.0,8,1
ML-21732,1,4,97,11,3,1,0,0,38.0,2,1
ML-21733,0,1,133,16,21,5,1,0,39.0,72,0
ML-21734,2,4,100,11,23,2,0,0,39.0,2,1
ML-21735,3,4,117,15,7,3,0,0,39.0,2,1
ML-21736,7,3,108,13,13,2,0,1,41.0,8,1
ML-21737,2,1,98,11,7,4,0,0,39.0,72,0
ML-21738,3,4,101,11,18,3,0,1,39.0,2,1
ML-21739,0,1,105,12,10,1,0,1,39.0,72,0
ML-21740,0,2,121,12,13,6,1,1,39.0,24,1
ML-21741,0,2,111,12,16,0,0,1,39.0,24,1
ML-21742,3,2,105,11,16,5,1,1,39.0,24,1
ML-21743,3,2,97,11,23,0,0,0,39.0,24,1
ML-21744,1,2,123,15,23,0,0,0,38.0,24,1
ML-21745,3,4,107,13,18,2,0,1,39.0,2,1
ML-21746,1,3,115,11,5,4,0,0,38.0,8,1
ML-21747,0,2,119,12,5,3,0,0,39.0,24,1
ML-21748,1,4,97,11,17,6,1,1,38.0,2,1
ML-21749,7,4,132,17,15,1,0,1,41.0,2,1
ML-21750,4,3,108,11,19,2,0,0,39.0,8,1
ML-21751,4,2,132,17,13,0,0,1,39.0,24,1
ML-21752,5,3,121,15,23,4,0,0,39.0,8,1
ML-21753,6,4,104,11,13,0,0,1,39.0,2,1
ML-21754,0,4,119,14,4,6,1,0,39.0,2,1
ML-21755,0,1,117,14,13,5,1,1,39.0,72,0
ML-21756,4,2,126,15,21,1,0,0,39.0,24,1
ML-21757,4,2,104,11,8,3,0,1,39.0,24,1
ML-21758,9,1,109,13,7,5,1,0,40.0,72,0
ML-21759,0,3,133,16,8,0,0,1,39.0,8,1
ML-21760,3,1,105,13,21,3,0,0,39.0,72,0
ML-21761,1,3,125,15,20,3,0,0,38.0,8,1
ML-21762,0,4,113,12,20,2,0,0,39.0,2,1
ML-21763,8,4,128,15,10,4,0,1,38.0,2,1
ML-21764,9,4,115,15,2,3,0,0,40.0,2,1
ML-21765,1,3,97,11,14,1,0,1,38.0,8,1
ML-21766,7,4,100,11,3,2,0,0,41.0,2,1
ML-21767,7,1,108,13,1,6,1,0,41.0,72,0
ML-21768,7,3,98,11,21,4,0,0,41.0,8,1
ML-21769,8,4,122,15,10,1,0,1,38.0,2,1
ML-21770,9,1,99,11,21,1,0,0,40.0,72,0
ML-21771,4,2,106,15,14,6,1,1,39.0,24,1
ML-21772,0,2,123,14,6,5,1,0,39.0,24,1
ML-21773,8,4,100,11,7,0,0,0,38.0,2,1
ML-21774,2,2,128,15,8,6,1,1,39.0,24,1
ML-21775,4,3,124,15,20,6,1,0,39.0,8,1
ML-21776,0,4,135,16,9,3,0,1,39.0,2,1
ML-21777,0,3,135,16,1,0,0,0,39.0,8,1
ML-21778,3,3,99,11,21,1,0,0,39.0,8,1
ML-21779,6,4,120,13,0,4,0,0,39.0,2,1
ML-21780,0,1,119,14,23,6,1,0,39.0,72,0
ML-21781,2,2,104,11,11,5,1,1,39.0,24,1
ML-21782,7,3,110,11,10,3,0,1,41.0,8,1
ML-21783,0,3,123,14,0,6,1,0,39.0,8,1
ML-21784,6,2,108,13,6,2,0,0,39.0,24,1
ML-21785,4,2,102,11,2,0,0,0,39.0,24,1
ML-21786,5,2,119,13,1,0,0,0,39.0,24,1
ML-21787,4,2,116,13,1,1,0,0,39.0,24,1
ML-21788,6,4,110,11,4,3,0,0,39.0,2,1
ML-21789,6,4,108,13,8,5,1,1,39.0,2,1
ML-21790,8,3,112,11,19,3,0,0,38.0,8,1
ML-21791,6,3,110,11,22,2,0,0,39.0,8,1
ML-21792,7,3,108,11,22,0,0,0,41.0,8,1
ML-21793,6,1,120,13,16,5,1,1,39.0,72,0
ML-21794,8,4,100,11,2,0,0,0,38.0,2,1
ML-21795,0,4,123,14,19,6,1,0,39.0,2,1
ML-21796,9,2,105,13,9,5,1,1,40.0,24,1
ML-21797,6,3,132,17,22,4,0,0,39.0,8,1
ML-21798,7,3,100,11,0,4,0,0,41.0,8,1
ML-21799,8,1,100,11,16,6,1,1,38.0,72,0
ML-21800,9,4,121,15,2,6,1,0,40.0,2,1
ML-21801,3,1,97,11,3,4,0,0,39.0,72,0
ML-21802,4,1,98,11,18,3,0,1,39.0,72,0
ML-21803,1,3,95,11,0,4,0,0,38.0,8,1
ML-21804,3,2,105,13,1,6,1,0,39.0,24,1
ML-21805,5,4,109,11,21,0,0,0,39.0,2,1
ML-21806,1,1,103,15,4,6,1,0,38.0,72,0
ML-21807,0,2,107,12,5,3,0,0,39.0,24,1
ML-21808,8,4,110,13,19,3,0,0,38.0,2,1
ML-21809,2,3,106,15,3,1,0,0,39.0,8,1
ML-21810,8,4,112,11,22,1,0,0,38.0,2,1
ML-21811,1,4,105,13,4,3,0,0,38.0,2,1
ML-21812,3,3,107,13,0,5,1,0,39.0,8,1
ML-21813,6,1,98,11,7,4,0,0,39.0,72,0
ML-21814,0,3,107,12,16,6,1,1,39.0,8,1
ML-21815,8,2,98,11,14,3,0,1,38.0,24,1
ML-21816,6,2,100,11,9,3,0,1,39.0,24,1
ML-21817,5,2,97,11,6,2,0,0,39.0,24,1
ML-21818,4,3,100,11,15,2,0,1,39.0,8,1
ML-21819,3,1,95,11,21,6,1,0,39.0,72,0
ML-21820,5,1,101,11,7,1,0,0,39.0,72,0
ML-21821,8,1,108,11,15,1,0,1,38.0,72,0
ML-21822,9,1,93,11,7,1,0,0,40.0,72,0
ML-21823,4,3,132,17,4,3,0,0,39.0,8,1
ML-21824,2,1,112,11,21,5,1,0,39.0,72,0
ML-21825,6,1,114,13,8,4,0,1,39.0,72,0
ML-21826,9,3,93,11,19,6,1,0,40.0,8,1
ML-21827,8,3,108,13,9,4,0,1,38.0,8,1
ML-21828,6,4,100,11,21,0,0,0,39.0,2,1
ML-21829,0,4,117,12,22,6,1,0,39.0,2,1
ML-21830,4,4,98,11,19,5,1,0,39.0,2,1
ML-21831,5,3,105,15,11,5,1,1,39.0,8,1
ML-21832,8,3,126,15,7,5,1,0,38.0,8,1
ML-21833,9,1,117,15,7,4,0,0,40.0,72,0
ML-21834,2,4,114,13,16,4,0,1,39.0,2,1
ML-21835,0,3,117,12,3,2,0,0,39.0,8,1
ML-21836,1,2,115,11,9,0,0,1,38.0,24,1
ML-21837,7,4,120,13,23,3,0,0,41.0,2,1
ML-21838,9,1,101,15,3,5,1,0,40.0,72,0
ML-21839,1,3,93,11,18,4,0,1,38.0,8,1
ML-21840,0,1,105,12,11,3,0,1,39.0,72,0
ML-21841,6,3,116,13,19,0,0,0,39.0,8,1
ML-21842,2,2,112,11,18,3,0,1,39.0,24,1
ML-21843,7,4,98,11,5,1,0,0,41.0,2,1
ML-21844,7,3,110,13,21,5,1,0,41.0,8,1
ML-21845,1,1,95,11,10,5,1,1,38.0,72,0
ML-21846,5,3,95,11,15,3,0,1,39.0,8,1
ML-21847,0,1,111,12,9,1,0,1,39.0,72,0
ML-21848,5,3,121,15,13,2,0,1,39.0,8,1
ML-21849,2,1,98,11,3,4,0,0,39.0,72,0
ML-21850,1,3,115,11,4,6,1,0,38.0,8,1
ML-21851,4,3,132,17,16,4,0,1,39.0,8,1
ML-21852,1,4,111,13,7,1,0,0,38.0,2,1
ML-21853,5,3,119,13,5,1,0,0,39.0,8,1
ML-21854,1,1,107,13,4,2,0,0,38.0,72,0
ML-21855,7,1,100,11,18,1,0,1,41.0,72,0
ML-21856,8,3,120,13,18,1,0,1,38.0,8,1
ML-21857,3,4,117,13,19,2,0,0,39.0,2,1
ML-21858,2,1,98,11,4,0,0,0,39.0,72,0
ML-21859,8,3,120,15,15,3,0,1,38.0,8,1
ML-21860,3,1,105,13,6,3,0,0,39.0,72,0
ML-21861,8,4,112,11,0,6,1,0,38.0,2,1
ML-21862,7,4,100,11,13,4,0,1,41.0,2,1
ML-21863,5,1,99,11,3,5,1,0,39.0,72,0
ML-21864,9,1,105,11,2,1,0,0,40.0,72,0
ML-21865,6,1,122,15,8,6,1,1,39.0,72,0
ML-21866,3,2,119,15,3,3,0,0,39.0,24,1
ML-21867,5,2,123,15,6,3,0,0,39.0,24,1
ML-21868,3,4,97,11,12,0,0,1,39.0,2,1
ML-21869,6,4,122,15,7,5,1,0,39.0,2,1
ML-21870,2,2,110,11,1,0,0,0,39.0,24,1
ML-21871,1,4,119,15,21,3,0,0,38.0,2,1
ML-21872,3,2,123,15,17,1,0,1,39.0,24,1
ML-21873,2,2,100,11,22,0,0,0,39.0,24,1
ML-21874,9,1,91,11,2,5,1,0,40.0,72,0
ML-21875,2,4,98,11,3,4,0,0,39.0,2,1
ML-21876,6,3,104,11,9,5,1,1,39.0,8,1
ML-21877,1,1,93,11,0,3,0,0,38.0,72,0
ML-21878,8,1,108,13,2,1,0,0,38.0,72,0
ML-21879,1,4,97,11,9,5,1,1,38.0,2,1
ML-21880,0,1,113,12,20,5,1,0,39.0,72,0
ML-21881,2,3,96,11,2,0,0,0,39.0,8,1
ML-21882,0,2,107,12,7,5,1,0,39.0,24,1
ML-21883,4,3,110,13,4,5,1,0,39.0,8,1
ML-21884,9,3,127,17,8,1,0,1,40.0,8,1
ML-21885,3,3,121,15,23,5,1,0,39.0,8,1
ML-21886,6,3,118,11,6,0,0,0,39.0,8,1
ML-21887,9,4,95,11,2,0,0,0,40.0,2,1
ML-21888,0,4,117,14,9,6,1,1,39.0,2,1
ML-21889,4,3,98,11,16,1,0,1,39.0,8,1
ML-21890,5,1,99,11,18,5,1,1,39.0,72,0
ML-21891,6,4,110,11,7,3,0,0,39.0,2,1
ML-21892,2,3,98,11,11,6,1,1,39.0,8,1
ML-21893,5,1,97,11,11,2,0,1,39.0,72,0
ML-21894,3,2,93,11,8,3,0,1,39.0,24,1
ML-21895,6,2,120,15,15,2,0,1,39.0,24,1
ML-21896,9,2,91,11,4,2,0,0,40.0,24,1
ML-21897,7,4,100,11,18,6,1,1,41.0,2,1
ML-21898,9,3,93,11,8,5,1,1,40.0,8,1
ML-21899,8,1,102,11,3,6,1,0,38.0,72,0
ML-21900,9,1,119,15,1,2,0,0,40.0,72,0
ML-21901,1,1,95,11,15,1,0,1,38.0,72,0
ML-21902,8,3,114,13,17,1,0,1,38.0,8,1
ML-21903,3,2,99,11,6,2,0,0,39.0,24,1
ML-21904,6,2,100,11,7,0,0,0,39.0,24,1
ML-21905,9,1,105,11,17,2,0,1,40.0,72,0
ML-21906,9,1,113,11,6,0,0,0,40.0,72,0
ML-21907,3,1,117,13,23,5,1,0,39.0,72,0
ML-21908,1,3,125,15,9,2,0,1,38.0,8,1
ML-21909,1,1,109,11,0,6,1,0,38.0,72,0
ML-21910,9,4,127,17,16,1,0,1,40.0,2,1
ML-21911,4,2,114,13,1,0,0,0,39.0,24,1
ML-21912,4,1,104,11,22,0,0,0,39.0,72,0
ML-21913,5,4,125,15,17,3,0,1,39.0,2,1
ML-21914,0,3,125,14,5,1,0,0,39.0,8,1
ML-21915,9,1,93,11,16,2,0,1,40.0,72,0
ML-21916,3,3,113,13,5,4,0,0,39.0,8,1
ML-21917,9,1,103,11,21,1,0,0,40.0,72,0
ML-21918,8,4,108,11,15,4,0,1,38.0,2,1
ML-21919,0,1,141,18,14,4,0,1,39.0,72,0
ML-21920,0,3,107,12,20,5,1,0,39.0,8,1
ML-21921,5,4,105,15,15,1,0,1,39.0,2,1
ML-21922,8,1,100,11,1,3,0,0,38.0,72,0
ML-21923,1,3,93,11,7,0,0,0,38.0,8,1
ML-21924,5,3,99,11,22,3,0,0,39.0,8,1
ML-21925,0,2,115,16,7,3,0,0,39.0,24,1
ML-21926,1,1,95,11,12,6,1,1,38.0,72,0
ML-21927,3,3,95,11,19,0,0,0,39.0,8,1
ML-21928,1,3,97,11,9,3,0,1,38.0,8,1
ML-21929,4,2,120,13,17,2,0,1,39.0,24,1
ML-21930,1,1,125,15,17,6,1,1,38.0,72,0
ML-21931,9,4,95,11,16,3,0,1,40.0,2,1
